"station_id","network_id","station_full_name","site_lon","site_lat","operational_from","operational_to","permanent_installation","oceanops_ref","wmo_code","wigos_id","EDMO_code","summary","DoA_estimation_method","calibration_type","calibration_link","last_calibration_date","institution_name","institution_website","manufacturer","transmit_central_frequency","number_of_transmit_antennas","number_of_receive_antennas","temporal_resolution","radial_QC_velocity_threshold","radial_QC_variance_threshold","radial_QC_temporal_derivative_threshold","radial_QC_median_filter_RCLim","radial_QC_median_filter_AngLim","radial_QC_median_filter_CurLim","radial_QC_average_radial_bearing_min","radial_QC_average_radial_bearing_max","radial_QC_radial_count_threshold","number_of_range_cells","EU_HFR_processing_flag","connected_to_NRT","connected_to_REP","radial_input_folder_path","radial_HFRnetCDF_folder_path","SDC_distribution_flag","SDC_OpenDAP_data_url","SDC_folder_path"
"PRIO","HFR-Galicia","Prior HF Radar","-8.314","43.568","2011-10-01",NULL,"1","6204728","6204728","0-22000-0-6204728","4841","The data set consists of maps of radial velocity of the sea water surface current collected at Prior (PRIO) site along the Galician coast (North Western Spain). Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","gis@intecmar.gal","2021-11-25","INTECMAR - Xunta de Galicia","http://www.intecmar.gal","CODAR Ocean Sensors. SeaSonde","4.463","1","1","60","1.2","1","1","5","30","1","150","230","200","40","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-Galicia/Radials_ruv/PRIO","/home/radarcombine/EU_HFR_NODE/HFR-Galicia/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-Galicia-PRIO_v3","/home/radarcombine/EU_HFR_NODE/HFR-Galicia/SDC/Radials"
"PRTC","HFR-GoN","Portici","14.3365","40.8066","2004-11-01",NULL,"1","6103588","6103588","0-22000-0-6103588","234","The data set consists of maps of radial velocity of the sea water surface current collected at Portici (PRTC) site in the Gulf of Naples. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","pierpaolo.falco@uniparthenope.it",NULL,"University of Naples Parthenope","https://www.uniparthenope.it/","Codar","24.6","1","1","60","1","1","1","5","30","1","0","360","200","91","0","0","0","/home/radarcombine/EU_HFR_NODE/HFR_GoN/Radials_ruv/PRTC","/home/radarcombine/EU_HFR_NODE/HFR_GoN/Radials_nc","0",,
"PSAB","HFR-NASCUM","Punta Sabbioni","12.4368","45.4227","2007-08-07","2008-12-20","0","2201701","2201701","0-22000-0-2201701","700","The data set consists of maps of radial velocity of the sea water surface current collected at Punta Sabbioni (PSAB) site in the Northern Adriatic Sea. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","dadic@izor.hr",NULL,"Institute of Oceanography and Fisheries","https://jadran.izor.hr/eng/intro.html","Codar","25","1","1","60","1","1","1","5","30","1","0","360","200","91","0","0","0",,,"0",,
"PSG1","HFR-US-WestCoast","Point St. George","-124.255","41.7845","2007-01-01",NULL,"1",NULL,NULL,NULL,"3807","The data set consists of maps of radial velocity of the sea water surface current collected at Point St. George, CA (PSG1) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Oregon State University (OSU)","https://oregonstate.edu/","Codar","4.785","1","1","60","5","1","2","5","30","3","0","360","200","275","1","0","0",,,"0",,
"PSLR","HFR-US-WestCoast","Point Sur Long Range","-121.901","36.3062","2007-11-19",NULL,"1",NULL,NULL,NULL,"3805","The data set consists of maps of radial velocity of the sea water surface current collected at Point Sur Long Range, CA (PSLR) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Naval Postgraduate School (NPS)","https://nps.edu/","Codar","4.62","1","1","60","5","1","2","5","30","3","0","360","200","300","1","0","0",,,"0",,
"PTC1","HFR-US-WestCoast","Point Conception","-120.472","34.4483","2010-05-13",NULL,"1",NULL,NULL,NULL,"3790","The data set consists of maps of radial velocity of the sea water surface current collected at Point Conception, CA (PTC1) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"California Polytechnic State University ""San Luis Obispo"" (SLO)","https://www.calpoly.edu/","Codar","13.45","1","1","60","5","1","2","5","30","3","0","360","200","150","1","0","0",,,"0",,
"PTM1","HFR-US-WestCoast","Point Mugu","-119.107","34.096","2008-08-27",NULL,"1",NULL,NULL,NULL,"3820","The data set consists of maps of radial velocity of the sea water surface current collected at Point Mugu, CA (PTM1) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of California, Santa Barbara (UCSB)","https://www.ucsb.edu/","Codar","13.44","1","1","60","5","1","2","5","30","3","0","360","200","150","1","0","0",,,"0",,
"PTOR","HFR-ARPAS","Porto Torres","8.39925","40.8481","2022-04-01",NULL,"1","6103568","6103568","0-22000-0-6103568","5526","The data set consists of maps of radial velocity of the sea water surface current collected by the HF radars of the ARPAS Network at Porto Torres site (PTOR) along the Northern coast of Sardinia, in the Tyrrhenian Sea. Data are averaged over a time interval of 1 hour around the cardinal hour. Surface ocean velocities estimated by HF Radar are representative of the upper 0.3-2.5 meters of the ocean","Direction Finding","APM","rpinnanossai@arpa.sardegna.it","2022-07-08","ARPAS","https://www.sardegnaambiente.it/arpas","Codar","26.275","1","1","60","1.2","1","1","5","30","1","0","360","200","50","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-ARPAS/Radials_ruv/PTOR","/home/radarcombine/EU_HFR_NODE/HFR-ARPAS/Radials_nc","0","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-ARPAS-PTOR_v3",
"PTRM","HFR-ARPAS","Punta Tramontana","8.63302","40.8815","2022-04-01",NULL,"1","6103567","6103567","0-22000-0-6103567","5526","The data set consists of maps of radial velocity of the sea water surface current collected by the HF radars of the ARPAS Network at Punta Tramontana site (PTRM) along the Northern coast of Sardinia, in the Tyrrhenian Sea. Data are averaged over a time interval of 1 hour around the cardinal hour. Surface ocean velocities estimated by HF Radar are representative of the upper 0.3-2.5 meters of the ocean","Direction Finding","APM","rpinnanossai@arpa.sardegna.it","2022-11-24","ARPAS","https://www.sardegnaambiente.it/arpas","Codar","26.275","1","1","60","1.2","1","1","5","30","1","0","360","200","50","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-ARPAS/Radials_ruv/PTRM","/home/radarcombine/EU_HFR_NODE/HFR-ARPAS/Radials_nc","0","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-ARPAS-PTRM_v3",
"PTWN","HFR-US-EastGulfCoast","Provincetown","-70.2215","42.0795","2017-01-04",NULL,"1",NULL,NULL,NULL,"3844","The data set consists of maps of radial velocity of the sea water surface current collected at Provincetown, MA (PTWN) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Woods Hole Oceanographic Institution (WHOI)","https://www.whoi.edu/","Codar","13.5","1","1","60","5","1","2","5","30","3","0","360","200","150","1","0","0",,,"0",,
"PUGN","HFR-GoM","Pugnochiuso","16.1922","41.7826","2013-08-05","2015-06-09","0","6103577","6103577","0-22000-0-6103577","134","The data set consists of maps of radial velocity of the sea water surface current collected by the HF radars systems operated by CNR-ISMAR in the Gulf of Manfredonia (Southern Adriatic Sea) at Pugnochiuso site (PUGN). Data are averaged over a time interval of 1 hour around the cardinal hour. Surface ocean velocities estimated by HF Radar are representative of the upper 0.3-2.5 meters of the ocean","Direction Finding","APM","carlo.mantovani@cnr.it","2015-06-15","National Research Council - Institute of Marine Science, S.S. Lerici","http://www.ismar.cnr.it/","Codar","26.275","1","1","60","1.2","1","1","5","30","1","115","175","200","50","0","0","1","/home/radarcombine/EU_HFR_NODE/HFR-GoM/Radials_ruv/PUGN","/home/radarcombine/EU_HFR_NODE/HFR-GoM/Radials_nc","0","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-GoM-PUGN_v3","/home/radarcombine/EU_HFR_NODE/HFR-GoM/SDC/Radials"
"PYFC","HFR-US-PuertoRicoVirginIslands","Ponce Yacht and Fishing Club at Ponce","-66.6183","17.9628","2015-06-09",NULL,"1",NULL,NULL,NULL,"3790","The data set consists of maps of radial velocity of the sea water surface current collected at Ponce Yacht and Fishing Club at Ponce (PYFC) site along the Puerto Rico coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Universidad de Puerto Rico (UPR)","https://www.upr.edu/","Codar","4.513","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"RAGG","HFR-US-WestCoast","Ragged Point","-121.336","35.7874","2007-05-30",NULL,"1",NULL,NULL,NULL,"3790","The data set consists of maps of radial velocity of the sea water surface current collected at Ragged Point, CA (RAGG) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"California Polytechnic State University ""San Luis Obispo"" (SLO)","https://www.calpoly.edu/","Codar","4.55","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"RATH","HFR-US-EastGulfCoast","Strathmere","-74.6532","39.1988","2012-01-05",NULL,"1",NULL,NULL,NULL,"1435","The data set consists of maps of radial velocity of the sea water surface current collected at Strathmere, NJ (RATH) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Rutgers, The State University of New Jersey, Institute of Marine and Coastal Sciences","https://marine.rutgers.edu/","Codar","13.45","1","1","60","5","1","2","5","30","3","0","360","200","100","1","0","0",,,"0",,
"RDSR","HFR-US-EastGulfCoast","Reddington","-82.8344","27.8325","2006-07-31",NULL,"1",NULL,NULL,NULL,"3838","The data set consists of maps of radial velocity of the sea water surface current collected at Reddington, FL (RDSR) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of South Florida (USF)","https://www.usf.edu/","Codar","4.9","1","1","60","5","1","2","5","30","3","0","360","200","200","1","0","0",,,"0",,
"RFG1","HFR-US-WestCoast","Refugio State Beach","-120.077","34.4612","2004-10-25",NULL,"1",NULL,NULL,NULL,"3820","The data set consists of maps of radial velocity of the sea water surface current collected at Refugio State Beach (RFG1) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"University of California, Santa Barbara (UCSB)","https://www.ucsb.edu/","Codar","12.2","1","1","60","5","1","2","5","30","3","0","360","200","100","1","0","0",,,"0",,
"RLVR","HFR-US-EastGulfCoast","Rollover Pass","-94.4989","29.5079","2016-01-15",NULL,"1",NULL,NULL,NULL,"3814","The data set consists of maps of radial velocity of the sea water surface current collected at Rollover Pass, TX (RLVR) site along the Eastern US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Texas A&M University (TAMU)","https://www.tamu.edu/","Codar","4.45","1","1","60","5","1","2","5","30","3","0","360","200","250","1","0","0",,,"0",,
"RTC1","HFR-US-WestCoast","Romberg Tiburon Center","-122.446","37.8901","2017-01-01",NULL,"1",NULL,NULL,NULL,"3790","The data set consists of maps of radial velocity of the sea water surface current collected at Romberg Tiburon Center, CA (RTC1) site along the Western US coast. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","hfrnet.administrators@sio.ucsd.edu",NULL,"Codar Ocean Sensors","http://www.codar.com/","Codar","40.75","1","1","60","5","1","2","5","30","3","0","360","200","50","1","0","0",,,"0",,
"RZNJ","HFR-SPLIT","Razanj","16.4088","43.3197","2014-04-01",NULL,"1","6103604","6103604","0-22000-0-6103604","700","The data set consists of maps of radial velocity of the sea water surface current collected at Razanj (RZNJ) site in the Northern Adriatic Sea. Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Beam Forming","Full","dadic@izor.hr",NULL,"Institute of Oceanography and Fisheries","https://jadran.izor.hr/eng/intro.html","WERA","26.275","1","1","60","1","1","1","5","30","1","0","360","200","91","0","0","0",,,"0",,
"SALO","HFR-DeltaEbro","SALO","1.171","41.055","2014-01-01",NULL,"1","6103611","6103611","0-22000-0-6103611","2751","The data set consists of maps of radial velocity of the sea water surface current collected at Salou (SALO) site in the Ebro River Delta (NE Spain). Data are averaged over a time interval of 1 hour around the cardinal hour. HF-RADAR measurements of ocean velocity are radial in direction relative to the radar location and representative of the upper 0.3-2.5 meters of the ocean.","Direction Finding","APM","plorente_externo@puertos.es","2024-10-22","PUERTOS DEL ESTADO","http://www.puertos.es","Codar","13.5","1","1","60","1","1","1","5","30","1","150","275","200","91","1","1","1","/home/radarcombine/EU_HFR_NODE/HFR-DeltaEbro/Radials_ruv/SALO","/home/radarcombine/EU_HFR_NODE/HFR-DeltaEbro/Radials_nc","1","https://thredds.hfrnode.eu:8443/thredds/dodsC/EUHFR_NRTcurrent_HFR-DeltaEbro-SALO_v3","/home/radarcombine/EU_HFR_NODE/HFR-DeltaEbro/SDC/Radials"
